"","X","Number","site","Unique_tree","Date","Observers","Spp","Live","Code","X.Stems","Diameters","DecayClass","Height","Cones.Brown","Cones.Green","MortalityCause1","MortalityCause2","MortalityCause3","MortalityCause4","MortalityCause5","DMR","PerDeadCrown","Easting","Northing","Age","Cored","Comments","Diameters2","Diameters3","Diameters4","Diameters5","Diameters6","Diameters7","Diameters8","Diameters9","Diameters10","Diameters102","BA_cm","BA_m2_per_ha","ENN_dist","ENN_ID","Neighbor_larger","density_2m","BA_2m","SDI_2m","density_4m","BA_4m","SDI_4m","density_6m","BA_6m","SDI_6m","LiveDead","PDC05","Delta_pdc","Diam","X","cwd_total_10_yr","cwd_normal_cum","cwd_normal_summer","cwd_peak_summer","cwd_peak_anom","vpd_normal_growing_season_avg","vpd_normal_annual_max","vpd_peak_vpd","vpd_peak_anom","avg_summer_tmax","peak_tmax","peak_winter_tmin","avg_ann_ppt","min_ann_ppt","tmean","ppt","Pndjfm","Avg_pdc","Avg_delta_pdc","Weighted_pdc","prop_died","n.died","Cluster","Swness","Slope","Elev","Tpi","Cum_cwd","Percent.Clay","Avg_depth","Pct_pimo","Pct_juos","SDI.Plot","Weighted_pimo","Weighted_juos","avg_ENN","avg_BA","avg_BA_2m","avg_BA_4m","avg_BA_6m","Dens.Plot","avg_height","avg_Diam","fdsi_anom","BA.Plot","AWC","Died","ips","rtb","ptb","pns","psf","ptm","pmb","mt","bb","Neighbor_larger_log","Diam_log","ENN_dist_log","BA_2m_log","BA_4m_log","BA_6m_log"
"25",59,11,"FC795","FC79511","6/4/2015","SF, JV ","PIMO","Y","",2.75,"11.2",4,2.47,"","","PNS","PTB",NA,NA,NA,0,2,NA,NA,1,"","",11.2,25.0222222222222,8.35,8.2,9.3,1.8,8.5,NA,NA,NA,98.4704,0.0984704,1.47598046824229,"FC79510",8.84000318877551,1,870.47865,413.253920758516,3,3647.3769,405.249055211374,6,5915.40675,304.453592081927,"L",0,-2,11.1971654076779,25,3578.82793807983,339.311673909426,226.234310150146,272.05305480957,1.20252783332915,11.84158,18.8877,23.3301,1.23520068616083,27.4480000178019,1.13523753378034,-4.07999992370605,67.591685920608,43.0758600387573,7.69000005722046,286.140014648438,30.9105300113042,37.5714285714286,-3.10714285714286,-71.5140703337875,0.121212121212121,4,"FC795",0.604188,15.343,2169.040039,0.082764,283.417999,21.9,18.4,0.105723452110473,0.823786635002911,875.87,-79.8650028059456,-69.6986502311444,2.56825377031123,1458.82101071429,513.44495,2144.33039107143,4123.39725535714,28,2.79357142857143,39.1373887582438,-1.58871686926396,4.08479883,31.562606655128,"N","N","N","Y","Y","N","N","N","N","N",2.1792872373707,2.41566065766854,0.389322493192548,6.76905472063961,8.20176627237679,8.68531723039716
"26",60,23,"FC791","FC79123","6/3/2015","JV, EK ","PIMO","Y","",5,"9.9",1,1.87,"","","PNS",NA,NA,NA,NA,0,4,NA,NA,1,"","",9.9,18.7,19.8,22.3,19.4,NA,NA,NA,NA,NA,76.93785,0.07693785,2.7571807548288,"FC79122",0.772268135904499,0,0,NA,2,1649.04165,197.825786048931,3,1727.54165,98.874982449222,"L",0,-4,9.89749442285818,21,3736.10775184631,354.576855733991,232.595008850098,280.069923400879,1.20410977340179,11.74268,18.685,23.0403,1.23309071447685,27.1686666488647,1.13733956906647,-3.96000003814697,68.5274217549205,43.5940203924179,7.61999988555908,289.130004882812,31.2065246308565,25.4814814814815,-14.0925925925926,-201.124974037032,0.0161290322580645,1,"FC791",0.753962,3.07639,2213.649902,37.958698,276.704987,15.5,15.6,0.424135259422173,0.536026691992402,800.24,-137.242916973901,-367.218322401174,2.05273961602171,692.405165945283,217.722457269811,1777.11355255283,3972.81970142453,53,3.63471698113208,24.591813236064,-1.5774787050204,3.66984737951,19.4511327020671,"N","N","N","N","Y","N","N","N","N","N",-0.258423462960013,2.29228163650804,1.01420869203576,-4.60517018598809,7.40795564408242,7.45446045389241
"28",67,20,"FC795240","FC79524020","6/7/2015","SF, JV ","PIMO","Y","",2.57142857142857,"8.5",1,1.7,"","",NA,NA,NA,NA,NA,0,5,NA,NA,1,"","",8.5,22.6714285714286,17.95,13.4,NA,NA,NA,NA,NA,NA,56.71625,0.05671625,2.29390976428715,"FC79524028",1.83044982698962,0,0,NA,4,803.8557,127.442231414921,9,6325.7184,348.074439817688,"L",0,-5,8.49784874689844,27,3578.82793807983,339.311673909426,226.234310150146,272.05305480957,1.20252783332915,11.84158,18.8877,23.3301,1.23520068616083,27.4480000178019,1.13523753378034,-4.07999992370605,67.591685920608,43.0758600387573,7.69000005722046,286.140014648438,30.9105300113042,40.7954545454545,-2.38636363636364,-31.2214230708106,0.24,12,"FC795",0.453777,15.4549,2159.600098,12.6445,283.417999,10.4,15.2,0.0339116903781355,0.937517549606889,1709.44,-56.1972280189446,-25.5284577336814,2.37937108534505,1353.55502173913,593.179618478261,2752.25675869565,6161.74316304348,46,2.31152173913043,35.0483973747028,-1.58871686926396,6.2264531,17.8621971573905,"N","N","N","N","N","N","N","N","N","N",0.604561743745868,2.13981304286376,0.830257682400452,-4.60517018598809,6.68943221542527,8.75238046902042
"29",68,4,"DIA333240","DIA3332404","6/28/2015","JV, EK","PIMO","Y","",2.5,"8.7",1.33333333333333,2.36,"","","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",8.7,14.1,8.2,NA,NA,NA,NA,NA,NA,NA,59.41665,0.05941665,1.97942778660819,"DIA3332403",3.81820583960893,1,226.865,140.463830198545,2,473.6376,72.6942523111261,3,1020.7512,64.8198834437384,"L",0,-5,8.6977981291784,19,3263.4839849472,317.75053691864,228.41773223877,281.106597900391,1.230668893983,12.17588,19.2661,23.2374,1.20612889998495,27.7203333536784,1.13779298802487,-4.84999990463257,72.8192601479988,51.5035800557136,7.67999982833862,306.829986572266,34.8268713875532,29.2727272727273,-18.4545454545455,-234.21802253822,0.0483870967741935,3,"DIA333",0.87386,9.8809,2037.27002,5.01648,243.815002,12.5,18,0.847219036697248,0.143162270642202,697.6,-230.860987873578,-277.027420587894,2.21348207561386,467.559077678571,270.229880285714,1035.35254189286,2517.68572121429,56,5.03410714285714,22.3767079672711,-1.20188016961647,2.618430835,19.4349446232401,"N","N","N","N","Y","N","N","N","N","N",1.33978063679136,2.16306990502803,0.682807806276331,5.42439920501912,6.16046358527609,6.92830390246376
"30",70,16,"SHO446","SHO44616","6/14/2015","SF, EK ","PIMO","Y","",4,"10.4",1.28571428571429,3.08,"","","PBR",NA,NA,NA,NA,0,5,NA,NA,1,"","",10.4,14.9,11.8,11.4,NA,NA,NA,NA,NA,NA,84.9056,0.0849056,0.42855147454644,"SHO44630",0.187222633136095,3,1150.011315,641.957064025898,5,1241.958365,188.828946430727,7,3032.708215,183.609234732975,"L",0,-5,10.3973678785581,57,3289.06179141998,322.535756260157,228.507526397705,289.606109619141,1.26738105385245,11.3314,17.971,21.9434,1.22104501697179,25.2053333918254,1.16959371589972,-2.85999989509583,101.633274564861,77.1753605837822,7.69000005722046,410.339996337891,54.0821882712205,40,-20.2020833333333,-226.715707071672,0.193548387096774,6,"SHO446",-0.621055,33.3186,2179.820068,11.0745,289.290985,8.8,28.75,1,0,77.03,-226.715707071672,NA,2.71083058976906,643.392756666667,129.206981666667,452.177384761905,1895.43059333333,21,3.02047619047619,23.3010872768047,-1.36283228408261,1.351224789,16.1355231934731,"N","N","N","N","N","N","N","N","N","N",-1.6754568187421,2.34155268551482,-0.847344420862766,7.04753575596814,7.12445279115454,8.01721459700918
"32",72,25,"FC795240","FC79524025","6/7/2015","SF, JV ","PIMO","Y","",2.57142857142857,"10.7",2.8,2.28,"","",NA,NA,NA,NA,NA,0,5,NA,NA,1,"","",10.7,22.6714285714286,17.95,13.4,NA,NA,NA,NA,NA,NA,89.87465,0.08987465,1.89947644521058,"FC79524024",10.5776923748799,1,950.6664,443.535794619632,5,3359.46245,419.64222425156,9,4069.55775,244.311052798993,"L",0,-5,10.697291951978,27,3578.82793807983,339.311673909426,226.234310150146,272.05305480957,1.20252783332915,11.84158,18.8877,23.3301,1.23520068616083,27.4480000178019,1.13523753378034,-4.07999992370605,67.591685920608,43.0758600387573,7.69000005722046,286.140014648438,30.9105300113042,40.7954545454545,-2.38636363636364,-31.2214230708106,0.24,12,"FC795",0.453777,15.4549,2159.600098,12.6445,283.417999,10.4,15.2,0.0339116903781355,0.937517549606889,1709.44,-56.1972280189446,-25.5284577336814,2.37937108534505,1353.55502173913,593.179618478261,2752.25675869565,6161.74316304348,46,2.31152173913043,35.0483973747028,-1.58871686926396,6.2264531,17.8621971573905,"N","N","N","N","N","N","N","N","N","N",2.35874729062514,2.36999062083535,0.641578293047772,6.85717373124284,8.11953923170149,8.3112920688654
"33",73,12,"FC795","FC79512","6/4/2015","SF, JV ","PIMO","Y","",2.75,"11.6",4,2.25,"","","PBR","PSF",NA,NA,NA,0,5,NA,NA,1,"","",11.6,25.0222222222222,8.35,8.2,9.3,1.8,8.5,NA,NA,NA,105.6296,0.1056296,2.51824467805282,"FC79532",0.208754458977408,0,0,NA,3,542.19165,87.7789106418757,5,1064.8368,74.1753840647788,"L",0,-5,11.5970641722379,25,3578.82793807983,339.311673909426,226.234310150146,272.05305480957,1.20252783332915,11.84158,18.8877,23.3301,1.23520068616083,27.4480000178019,1.13523753378034,-4.07999992370605,67.591685920608,43.0758600387573,7.69000005722046,286.140014648438,30.9105300113042,37.5714285714286,-3.10714285714286,-71.5140703337875,0.121212121212121,4,"FC795",0.604188,15.343,2169.040039,0.082764,283.417999,21.9,18.4,0.105723452110473,0.823786635002911,875.87,-79.8650028059456,-69.6986502311444,2.56825377031123,1458.82101071429,513.44495,2144.33039107143,4123.39725535714,28,2.79357142857143,39.1373887582438,-1.58871686926396,4.08479883,31.562606655128,"N","N","N","N","N","Y","N","N","N","N",-1.56659655510848,2.45075197747981,0.923562102487014,-4.60517018598809,6.29563798021744,6.9705862180309
"34",74,9,"FC791","FC7919","6/3/2015","JV, EK ","PIMO","Y","",5,"12.5",1,2.9,"","","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",12.5,18.7,19.8,22.3,19.4,NA,NA,NA,NA,NA,122.65625,0.12265625,3.0122232884924,"FC7918",3.810304,0,0,NA,2,820.168,112.943576146076,6,2357.0253,145.487525333007,"L",0,-5,12.4968363924977,21,3736.10775184631,354.576855733991,232.595008850098,280.069923400879,1.20410977340179,11.74268,18.685,23.0403,1.23309071447685,27.1686666488647,1.13733956906647,-3.96000003814697,68.5274217549205,43.5940203924179,7.61999988555908,289.130004882812,31.2065246308565,25.4814814814815,-14.0925925925926,-201.124974037032,0.0161290322580645,1,"FC791",0.753962,3.07639,2213.649902,37.958698,276.704987,15.5,15.6,0.424135259422173,0.536026691992402,800.24,-137.242916973901,-367.218322401174,2.05273961602171,692.405165945283,217.722457269811,1777.11355255283,3972.81970142453,53,3.63471698113208,24.591813236064,-1.5774787050204,3.66984737951,19.4511327020671,"N","N","N","N","Y","N","N","N","N","N",1.3377089759818,2.52547552367575,1.10267844015554,-4.60517018598809,6.70952138987206,7.76515987948923
"35",76,11,"FC791","FC79111","6/3/2015","JV, EK ","PIMO","Y","",5,"13",1,2.25,"","","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",13,18.7,19.8,22.3,19.4,NA,NA,NA,NA,NA,132.665,0.132665,2.40289826574948,"FC79112",2.20408284023669,0,0,NA,1,292.40465,43.0480494080157,3,1454.0869,86.10508347243,"L",0,-5,12.9967098481976,21,3736.10775184631,354.576855733991,232.595008850098,280.069923400879,1.20410977340179,11.74268,18.685,23.0403,1.23309071447685,27.1686666488647,1.13733956906647,-3.96000003814697,68.5274217549205,43.5940203924179,7.61999988555908,289.130004882812,31.2065246308565,25.4814814814815,-14.0925925925926,-201.124974037032,0.0161290322580645,1,"FC791",0.753962,3.07639,2213.649902,37.958698,276.704987,15.5,15.6,0.424135259422173,0.536026691992402,800.24,-137.242916973901,-367.218322401174,2.05273961602171,692.405165945283,217.722457269811,1777.11355255283,3972.81970142453,53,3.63471698113208,24.591813236064,-1.5774787050204,3.66984737951,19.4511327020671,"N","N","N","N","Y","N","N","N","N","N",0.790311476898608,2.56469623682903,0.876675619507512,-4.60517018598809,5.67817282921971,7.28214029961427
"36",77,17,"FC791","FC79117","6/3/2015","JV, EK ","PIMO","Y","",5,"13",1,3.9,"","","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",13,18.7,19.8,22.3,19.4,NA,NA,NA,NA,NA,132.665,0.132665,1.61039980616595,"FC79116",1.89591715976331,1,251.52185,152.588956337896,5,1021.3321,161.40023984172,8,1298.91595,95.4613658120352,"L",15,10,12.9967098481976,21,3736.10775184631,354.576855733991,232.595008850098,280.069923400879,1.20410977340179,11.74268,18.685,23.0403,1.23309071447685,27.1686666488647,1.13733956906647,-3.96000003814697,68.5274217549205,43.5940203924179,7.61999988555908,289.130004882812,31.2065246308565,25.4814814814815,-14.0925925925926,-201.124974037032,0.0161290322580645,1,"FC791",0.753962,3.07639,2213.649902,37.958698,276.704987,15.5,15.6,0.424135259422173,0.536026691992402,800.24,-137.242916973901,-367.218322401174,2.05273961602171,692.405165945283,217.722457269811,1777.11355255283,3972.81970142453,53,3.63471698113208,24.591813236064,-1.5774787050204,3.66984737951,19.4511327020671,"N","N","N","N","Y","N","N","N","N","N",0.639702710770343,2.56469623682903,0.476482474979522,5.52756962168065,6.92887282570645,7.16929300965697
"37",78,14,"DES998","DES99814","5/28/2015","SF, PJW ","PIMO","Y","",3.5,"13.1",4,2.72,"","","PTB","PMB",NA,NA,NA,0,5,NA,NA,1,"","",13.1,24.85,17.45,11.9,NA,NA,NA,NA,NA,NA,134.71385,0.13471385,3.19909622751838,"DES99815",10.9758172600664,0,0,NA,1,1478.5946,158.053825694923,3,2938.56115,151.435658233118,"L",5,0,13.0966845393376,9,3740.39855670929,358.696573883295,226.317268371582,271.588035583496,1.20003231542007,11.92334,18.8156,21.7692,1.15697612619316,28.4860000610352,1.12862463866436,-4.03000020980835,49.9374161292315,36.7893604323864,7.92000007629395,239.949996948242,24.605149263984,20.2758620689655,-2,-21.2882082353739,0.0333333333333333,1,"DES998",0.722138,21.713699,2117.350098,23.7852,306.928986,4.6,16.8,0.806322914373762,0.193539511336122,363.44,-0.651562063987817,-100.395351892354,2.83908452981983,830.928771296296,340.953286111111,946.50187037037,2899.05728981481,27,5.38111111111111,29.9177033207256,-1.97635654798618,2.2436076825,21.1655896933404,"N","N","N","Y","N","N","N","Y","N","N",2.3956944217985,2.5723591095746,1.16286834101462,-4.60517018598809,7.29885408416915,7.98567873879344
"38",79,2,"DIA248","DIA2482","6/24/2015","SF, JV","PIMO","Y","",2,"13.4",2,3.39,"0","12","PTM",NA,NA,NA,NA,0,5,NA,NA,1,"","",13.4,33.6,NA,NA,NA,NA,NA,NA,NA,NA,140.9546,0.1409546,1.16346259499887,"DIA24819",3.26152817999554,1,459.7274,247.581192406145,3,1889.28005952381,239.034373874281,5,2550.25005952381,149.502283028283,"L",0,-5,13.3966086127575,13,2560.06954860687,249.046794652939,186.630142211914,240.742359161377,1.28994360883045,10.79456,17.3007,21.3926,1.23651644153127,25.6656666437785,1.14666806491503,-4.40999984741211,96.9716121385574,74.4321597480774,6.84999990463257,407.160003662109,48.9039747630755,28.1578947368421,-11.8421052631579,-191.13453956828,0.0909090909090909,2,"DIA248",0.330608,34.889301,2347.48999,-16.5371,51.8876,12.2,30.2,0.47126521037971,0,272.84,-56.1139728663238,NA,3.15464736529361,863.669650501253,206.043907894737,824.375285213033,1774.14770989975,19,4.05631578947368,29.7415692564168,-1.03168054144551,1.64107233595238,7.10571691871941,"N","N","N","N","N","N","Y","N","N","N",1.18219585241155,2.59500158632436,0.151400554553158,6.13065545690985,7.54395640760553,7.84395061707943
"39",80,19,"FC791","FC79119","6/3/2015","JV, EK ","PIMO","Y","",5,"14.2",1,2.94,"1","","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",14.2,18.7,19.8,22.3,19.4,NA,NA,NA,NA,NA,158.2874,0.1582874,0.550060641786057,"FC79156",0.243007339813529,4,335.1322,252.611956790346,7,1213.8769,198.133592470503,9,3961.51035,239.09184449059,"L",15,10,14.1964061418774,21,3736.10775184631,354.576855733991,232.595008850098,280.069923400879,1.20410977340179,11.74268,18.685,23.0403,1.23309071447685,27.1686666488647,1.13733956906647,-3.96000003814697,68.5274217549205,43.5940203924179,7.61999988555908,289.130004882812,31.2065246308565,25.4814814814815,-14.0925925925926,-201.124974037032,0.0161290322580645,1,"FC791",0.753962,3.07639,2213.649902,37.958698,276.704987,15.5,15.6,0.424135259422173,0.536026691992402,800.24,-137.242916973901,-367.218322401174,2.05273961602171,692.405165945283,217.722457269811,1777.11355255283,3972.81970142453,53,3.63471698113208,24.591813236064,-1.5774787050204,3.66984737951,19.4511327020671,"N","N","N","N","Y","N","N","N","N","N",-1.4146636311038,2.65298884397471,-0.597726749040733,5.81455491937187,7.10158280418229,8.28438315733518
"40",81,1,"DIA333240","DIA3332401","6/28/2015","JV, EK","PIMO","Y","",2.5,"14.4",1.33333333333333,3.37,"","","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",14.4,14.1,8.2,NA,NA,NA,NA,NA,NA,NA,162.7776,0.1627776,3.85912957327174,"DIA33324051",1.32889660493827,0,0,NA,1,216.3146,33.7992822497427,4,1138.76025,74.9052654128119,"L",0,-5,14.3963555241574,19,3263.4839849472,317.75053691864,228.41773223877,281.106597900391,1.230668893983,12.17588,19.2661,23.2374,1.20612889998495,27.7203333536784,1.13779298802487,-4.84999990463257,72.8192601479988,51.5035800557136,7.67999982833862,306.829986572266,34.8268713875532,29.2727272727273,-18.4545454545455,-234.21802253822,0.0483870967741935,3,"DIA333",0.87386,9.8809,2037.27002,5.01648,243.815002,12.5,18,0.847219036697248,0.143162270642202,697.6,-230.860987873578,-277.027420587894,2.21348207561386,467.559077678571,270.229880285714,1035.35254189286,2517.68572121429,56,5.03410714285714,22.3767079672711,-1.20188016961647,2.618430835,19.4349446232401,"N","N","N","N","Y","N","N","N","N","N",0.284348977561084,2.66697508594945,1.35044165889558,-4.60517018598809,5.37678005742141,7.03770423107248
"41",82,27,"SHO424","SHO42427","6/17/2015","SF, JV ","PIMO","Y","",2.16666666666667,"15.1",2,4.52,"","","PTB",NA,NA,NA,NA,0,5,NA,NA,1,"","",15.1,18.8666666666667,9.1,NA,NA,NA,NA,NA,NA,NA,178.98785,0.17898785,1.88313698681823,"SHO42426",5.58962326213762,1,1000.47465,462.089898482661,1,1000.47465,115.522474620665,2,1308.22605,73.0146393214688,"L",0,-5,15.0961783621372,53,3554.47962284088,341.385347053409,246.942024230957,306.859130859375,1.24263633059223,13.45404,21.0207,24.9764,1.18818117379535,27.8103335062663,1.15604516280377,-2.60999989509583,83.7166218926907,66.2889195203781,8.98999977111816,341.609985351562,43.8216040058136,24.8648648648649,-15.4054054054054,-144.952524484141,0.0416666666666667,2,"SHO424",0.935951,25.497801,2028.390015,46.628101,309.72699,7.1,28.8,0.466193906648657,0.494784631547351,533.04,-126.335256322918,-195.219148519444,1.86150184972006,557.392326351351,506.652790540541,1861.83457027027,2908.20923108108,37,4.17540540540541,24.0275525244631,-1.28102420713804,2.0624516075,15.8761461697262,"N","N","N","Y","N","N","N","N","N","N",1.72091188992943,2.71444162318837,0.632938996268551,6.90823981157726,6.90823981157726,7.17643498209591
"42",83,8,"SPR1575","SPR15758","8/11/2015","JV, EK, SF","PIMO","Y","",1,"16.9",1,2.73,"0","0","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",16.9,15.5333333333333,10.3,6.4,NA,NA,NA,NA,NA,NA,224.20385,0.22420385,2.49132729656587,"SPR15759",0.241203039109275,0,0,NA,3,373.5501,65.094231268164,5,1011.00935,71.1510281799862,"L",0,-5,16.8957228026569,61,3746.88712406158,362.512110829353,244.306900024414,299.677253723145,1.22664261096677,12.19572,19.2666,22.6433,1.17526185211714,27.6386665980021,1.13464231348333,-3.72000002861023,70.4672195536852,52.0953993096352,8.02000045776367,309.529998779297,35.9636059501807,27.0175438596491,-11.5763157894737,-167.260360946398,0,0,"SPR1575",0.984669,20.2258,2150.780029,-34.2397,284.381989,10,21.2,0.466359767769288,0.525683008241976,632.13,-123.990760714599,-226.756061265121,1.77936060597029,626.006237719298,528.560331578947,1841.03805175439,4488.80862192982,57,5.23631578947368,25.4715409111728,-1.92908142720123,3.568335555,18.048495786607,"N","N","N","N","Y","N","N","N","N","N",-1.42211621425295,2.82706050129652,0.912815619285157,-4.60517018598809,5.92307890193609,6.91871435830319
"43",84,1,"DIA248120","DIA2481201","6/25/2015","SF","PIMO","Y","",2,"18",NA,3.43,"0","20",NA,NA,NA,NA,NA,0,5,NA,NA,1,"","",18,23.7,NA,NA,NA,NA,NA,NA,NA,NA,254.34,0.25434,7.05880034413996,"DIA2481209",1.89827160493827,0,0,NA,0,0,NA,0,0,NA,"L",0,-5,17.9954444051967,14,2560.06954860687,249.046794652939,186.630142211914,240.742359161377,1.28994360883045,10.79456,17.3007,21.3926,1.23651644153127,25.6656666437785,1.14666806491503,-4.40999984741211,96.9716121385574,74.4321597480774,6.84999990463257,407.160003662109,48.9039747630755,30.7142857142857,-28.5714285714286,-425.963192771072,0,0,"DIA248",0.161934,27.5987,2368.379883,21.1404,51.8876,15.5,27.4,1,0,69.9,-425.963192771072,NA,5.05084173523154,590.268414285714,0,372.910885714286,1162.02652857143,7,5.35428571428571,25.8848211396645,-1.03168054144551,0.41328789,19.6973356830044,"N","N","N","N","N","N","N","N","N","N",0.640943790549543,2.89011863726366,1.95427511414026,-4.60517018598809,-4.60517018598809,-4.60517018598809
"44",85,22,"FC795240","FC79524022","6/7/2015","SF, JV ","PIMO","Y","",2.57142857142857,"18.3",2.8,3.47,"","",NA,NA,NA,NA,NA,0,5,NA,NA,1,"","",18.3,22.6714285714286,17.95,13.4,NA,NA,NA,NA,NA,NA,262.88865,0.26288865,2.36551680557838,"FC79524026",0.924960434769626,0,0,NA,3,620.18925,97.7762198120244,7,6877.7618,354.22300593414,"L",0,-5,18.2953684786166,27,3578.82793807983,339.311673909426,226.234310150146,272.05305480957,1.20252783332915,11.84158,18.8877,23.3301,1.23520068616083,27.4480000178019,1.13523753378034,-4.07999992370605,67.591685920608,43.0758600387573,7.69000005722046,286.140014648438,30.9105300113042,40.7954545454545,-2.38636363636364,-31.2214230708106,0.24,12,"FC795",0.453777,15.4549,2159.600098,12.6445,283.417999,10.4,15.2,0.0339116903781355,0.937517549606889,1709.44,-56.1972280189446,-25.5284577336814,2.37937108534505,1353.55502173913,593.179618478261,2752.25675869565,6161.74316304348,46,2.31152173913043,35.0483973747028,-1.58871686926396,6.2264531,17.8621971573905,"N","N","N","N","N","N","N","N","N","N",-0.0780043156065382,2.90664793921487,0.860996520514634,-4.60517018598809,6.43004079737829,8.83605001219231
"45",86,24,"DES998","DES99824","5/28/2015","SF, PJW ","PIMO","Y","",3.5,"19.5",4,2.9,"1","0","PNS",NA,NA,NA,NA,0,5,NA,NA,1,"","",19.5,24.85,17.45,11.9,NA,NA,NA,NA,NA,NA,298.49625,0.29849625,3.67427348197196,"DES99820",2.67616042077581,0,0,NA,2,1329.48385,166.421787235481,4,2457.45035,138.863926383404,"L",0,-5,19.4950647722964,9,3740.39855670929,358.696573883295,226.317268371582,271.588035583496,1.20003231542007,11.92334,18.8156,21.7692,1.15697612619316,28.4860000610352,1.12862463866436,-4.03000020980835,49.9374161292315,36.7893604323864,7.92000007629395,239.949996948242,24.605149263984,20.2758620689655,-2,-21.2882082353739,0.0333333333333333,1,"DES998",0.722138,21.713699,2117.350098,23.7852,306.928986,4.6,16.8,0.806322914373762,0.193539511336122,363.44,-0.651562063987817,-100.395351892354,2.83908452981983,830.928771296296,340.953286111111,946.50187037037,2899.05728981481,27,5.38111111111111,29.9177033207256,-1.97635654798618,2.2436076825,21.1655896933404,"N","N","N","N","Y","N","N","N","N","N",0.984383088442197,2.97016134493719,1.30135542114075,-4.60517018598809,7.1925535848732,7.80688371760835
